"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CTD-2366F13.1",45.8982898075714,0.574424195471151,0.450613997345032,1.27475888200454,0.202394598463206,0.291590033561313
"CTD-2366F13.2",2.34205265085681,1.40370893656171,1.11707633406099,1.2565917778051,0.208901493577628,0.299161231443887
"CTD-2368P22.1",907.568758615733,0.354845923156872,0.346779763585484,1.02326017956754,0.306184845970379,0.403820296272787
"CTD-2369P2.10",2.27736187917834,-4.39888177842894,1.16764787322124,-3.7673016662922,0.000165021549062249,0.000665416380385975
"CTD-2369P2.12",0.653876287067447,1.69873073184608,1.55818953826518,1.09019518494353,0.275627173943164,0.37218785514253
"CTD-2369P2.4",1.27223710561361,3.25431957812171,1.24329155664721,2.61750315983618,0.00885756682072217,0.0216704285717126
"CTD-2369P2.5",3.14928863148835,4.58573230082917,0.960150566090947,4.77605540503822,1.78767157723351e-06,1.14159506704174e-05
"CTD-2371O3.2",1.05097926663043,1.41999579368852,1.32025754019488,1.07554454374024,0.282131000612804,0.378939063455161
"CTD-2373J6.1",3.04116527726776,0.250554709384162,0.577308257389998,0.434005067789808,0.66428476097321,0.740819902526614
"CTD-2376I4.1",1.51788335179125,-0.389797344277321,0.868434837791557,-0.448850422984621,0.653539561849918,0.731462089556578
"CTD-2376I4.2",2.66197239655971,0.235490987795917,0.665770413785112,0.353712004799189,0.723554724969599,0.791236279715159
"CTD-2377D24.6",23.1778819561002,1.46319943736925,1.1343324519977,1.28992116446317,0.197078031544029,0.285208822341108
"CTD-2377O17.1",6.16276202387806,5.0692109383882,0.956049416700928,5.30224782300553,1.14385414686451e-07,9.30387939584619e-07
"CTD-2383M3.1",8.97745498223559,-1.92295125531252,0.717221724276418,-2.68111128013101,0.00733781102890449,0.0184583756399482
"CTD-2384A14.1",1.27478207568976,-1.96262409816752,1.68309655814556,-1.16607932484274,0.243582375003991,0.338243000030371
"CTD-2410N18.3",10.5841986059247,0.272517885488516,0.361158747895265,0.75456537347268,0.450509806596991,0.548600253948713
"CTD-2410N18.4",17.3447042332664,-8.06887773180735,1.13430007150553,-7.11353012708335,1.13111780357324e-12,2.13864626498458e-11
"CTD-2501E16.2",2.7857129592257,-2.76578707694295,0.743840826837624,-3.71825124025722,0.000200606704371129,0.00078999660344096
"CTD-2501M5.1",3.22639572028177,1.82275231901424,0.727280643666946,2.50625715793003,0.0122016841373712,0.028445843702997
"CTD-2503I6.1",3.05996660280358,-1.75282852639061,0.780614186447327,-2.24544795216694,0.0247393899801247,0.0517126851101963
"CTD-2506J14.1",3.70145221688113,-4.84733804709972,1.62809079743065,-2.97731432101298,0.00290785721561786,0.00831700104096737
"CTD-2509G16.2",0.767963116549842,-0.621354491118636,1.39368472632703,-0.445835761403641,0.655715887563097,0.733331020633791
"CTD-2514C3.1",2.66389769188885,-3.68353426646444,1.06721216536678,-3.45154823567671,0.000557380117699149,0.00195860487702174
"CTD-2516F10.2",10.5056543922899,-2.28107803323756,0.447807388268876,-5.093882086349,3.50804995649862e-07,2.59384212013557e-06
"CTD-2516F10.4",3.21311768234361,4.09768227284819,0.984723594246189,4.16125123516004,3.16508649551241e-05,0.000153553918737871
"CTD-2517M22.14",42.7638675845206,-0.532943557743656,0.474720321991054,-1.12264744746634,0.26158725560753,0.357483602935683
"CTD-2517M22.16",0.988364042455353,0.406760524994846,1.10218817942593,0.369048164902935,0.712091824322143,0.781399172289789
"CTD-2517M22.17",23.1213754091278,1.62749625512887,0.37543265780256,4.33498850274441,1.45767740806635e-05,7.62543649992454e-05
"CTD-2517O10.5",2.08909584339328,-1.32649757418431,1.31842693337946,-1.00612141681918,0.314357167545732,0.412517503622888
"CTD-2517O10.6",87.6393259991689,-1.2968553144527,0.370807726281408,-3.49737943019156,0.000469853044594316,0.00168794585547732
"CTD-2521M24.4",9.35407198862124,-0.829814671758331,0.721995303232047,-1.14933527689671,0.250417757115535,0.34562371847287
"CTD-2521M24.8",2.33877358411576,1.59810903496718,0.78805914609347,2.02790493948234,0.0425699509234091,0.0814579244301501
"CTD-2523D13.2",17.9042470601286,-0.89785000637351,0.761126716241688,-1.17963275656245,0.238146308910679,0.332294964441806
"CTD-2524L6.3",1.88320556232136,0.537181689345778,0.922627466287669,0.582230324778006,0.560411549862155,0.649832002834023
"CTD-2525I3.2",1.68682495214007,2.59998632701519,1.06589087470498,2.43926126840594,0.0147173233900875,0.0333285098136625
"CTD-2525I3.3",3.58844749577892,2.84783666692802,0.870225806425466,3.27252610288102,0.00106591029627515,0.00347848238126251
"CTD-2525I3.5",1.82262972312576,-2.28755052501038,1.24636269338037,-1.83538109505356,0.0664492428422449,0.117755806517144
"CTD-2525I3.6",1.03843643296242,-0.234266936902176,1.47194737490552,-0.159154424197545,0.873547210310015,0.90699782463976
"CTD-2526A2.2",8.40783866924397,1.64035944904591,0.509678619593469,3.21841918806463,0.00128899286933939,0.00410072771310656
"CTD-2527I21.7",0.729825248477636,0.107822341806892,1.29130081458709,0.0834990116856461,0.933454763210116,0.951141560938919
"CTD-2527I21.9",1.36238284474684,-0.805934637623479,1.1040606319025,-0.729973168443387,0.465406585680726,0.562114186583847
"CTD-2528L19.3",7.03612330449346,-1.29670121773193,0.633967803203443,-2.04537393094679,0.0408180070242084,0.0787142092562557
"CTD-2528L19.6",117.231962170831,-2.17642066765299,0.355793188858221,-6.11709480621974,9.52966769646312e-10,1.13302562697234e-08
"CTD-2529O21.1",28.4638598860069,3.37804379279647,0.510547764786157,6.6165088279475,3.67780921256624e-11,5.55325360800228e-10
"CTD-2529O21.2",3.16770909862187,-2.50701019579081,0.978557167631653,-2.56194556507964,0.0104087631249631,0.0248608346452397
"CTD-2529P6.4",1.4465967048014,-0.32320598979626,1.03966602774758,-0.310874820538744,0.755895786990963,0.817080393792628
"CTD-2530H12.2",1.52692988895568,3.54497712544911,1.23051041528451,2.88089973186408,0.00396541767679763,0.0108523135558787
"CTD-2530H12.4",3.38135385987723,0.622262199897319,0.782989157309117,0.79472645832777,0.426772638098106,0.526016839376562
"CTD-2530H12.7",1.60092737277868,3.62200086289275,1.16852585632251,3.0996326211314,0.0019376081143112,0.00584078386255009
"CTD-2530H12.8",25.2724639793231,7.59075508379871,1.18720929637154,6.39378002429588,1.61834204160298e-10,2.21622511515112e-09
"CTD-2531D15.5",3.04727592551354,2.98237638497547,0.909998270962926,3.27734291387129,0.00104789020351571,0.00342727504691384
"CTD-2532D12.4",16.1264121520689,-0.810602423120416,0.896601632591857,-0.904083144235597,0.365951315491936,0.465919804517232
"CTD-2532N20.1",11.7990980090362,-0.914774158347922,0.457282774449965,-2.00045619354073,0.0454510257032658,0.0860173580648433
"CTD-2533K21.2",3.36935961357577,-5.72899016777623,2.08438838110889,-2.74852336527054,0.00598643680177399,0.0154875306434275
"CTD-2533K21.4",17.9555924848244,-7.48580339269061,1.49193237702814,-5.0175219118188,5.23422333465418e-07,3.73297172482197e-06
"CTD-2535L24.2",0.654731454095671,2.34034472941979,1.43879400723515,1.62660166615311,0.103821725237586,0.169672767491313
"CTD-2537I9.12",1.56871735471077,-0.332667770378063,0.95497185329349,-0.348353482074644,0.727574733123229,0.794358327296996
"CTD-2537I9.13",17.5991345069279,0.85028213425463,0.553884124896816,1.53512638480662,0.124752786370598,0.197474635914605
"CTD-2538C1.2",10.8177119268929,-0.391285221500819,0.353346673909432,-1.10736919403156,0.268134339273076,0.364392703670715
"CTD-2538G9.5",9.5270179643913,2.9231515064838,0.738121916594708,3.96025567154221,7.48695611528717e-05,0.000329501480654533
"CTD-2538G9.6",2.35675948585826,0.989915714976621,1.14018376347693,0.86820716684995,0.385280931527017,0.485380725738681
"CTD-2540B15.10",0.800082012375418,1.02006418139938,1.60164944982297,0.63688354621676,0.524200701032705,0.616535514959562
"CTD-2540F13.2",83.9707602164926,-1.07205393197094,0.398835746403803,-2.68795849328293,0.00718903321627793,0.0181356901091562
"CTD-2540L5.6",11.2621276752218,4.30560201130368,1.23120911766542,3.49705175954824,0.000470430548084362,0.00168958641749693
"CTD-2541J13.1",5.01404850153124,-1.27493774014451,0.737590553344693,-1.72851690462026,0.0838955929568936,0.142530763149853
"CTD-2541M15.3",5.45506977612622,-0.493110488322163,0.561381026205263,-0.878388234200602,0.379733067249659,0.479991659927201
"CTD-2542C24.2",4.85129640783915,-1.31275750097881,0.855010425563669,-1.53537016827996,0.124692927152368,0.197413407399016
"CTD-2542L18.1",23.7936689394777,1.86781124600983,0.537940033021687,3.47215513134069,0.000516297895058735,0.00183313285137411
"CTD-2544H17.2",11.6997662114901,1.36769873719333,0.440934151653113,3.10182083212577,0.00192334328754168,0.00580243583805876
"CTD-2544M6.1",0.885638937817882,2.76260216740257,1.72033399243859,1.60585222378043,0.108306382937718,0.175799842841325
"CTD-2545H1.1",1.0160146111899,-1.65988273939141,1.67196713475849,-0.992772348740681,0.320820908071101,0.419186799051503
"CTD-2545H1.2",3.21184661254561,-0.389929832599938,0.653016570828867,-0.597120884857491,0.550426675120657,0.640465486983503
"CTD-2545M3.2",3.10495492711782,4.54943143609653,1.11162743053757,4.09258651875521,4.26587997673941e-05,0.00020055660334489
"CTD-2545M3.8",0.638859625841426,0.27512167504228,1.40585679784679,0.195696798894209,0.844847490079947,0.885585633154155
"CTD-2547E10.3",0.69587335874723,0.855213758557921,1.20459688321122,0.709958468660558,0.477729890997558,0.574047725672727
"CTD-2547L16.1",5.59597229395727,3.20530622801081,0.726868041954115,4.40974983491316,1.03490101860003e-05,5.60309236866047e-05
"CTD-2547L16.3",2.63265998535967,-1.74823453416382,0.821505264547261,-2.12808682988452,0.0333298850624419,0.0664064092549687
"CTD-2547L24.3",8.27013862688427,-0.23135483963548,0.566318265453138,-0.408524417714767,0.682888707694886,0.756618717935726
"CTD-2547L24.4",2.86378094236492,-0.202828093949254,0.583601510816856,-0.347545525825249,0.728181522721304,0.794772573333537
"CTD-2552B11.3",0.801477568748133,-3.60435270207871,3.06035158276737,-1.1777577198563,0.238893208671347,0.333021420103965
"CTD-2553L13.4",10.9642111275301,-2.30512761302783,1.00437494631866,-2.29508673177962,0.0217281543108471,0.0464211251545977
"CTD-2554C21.1",10.7564921773639,-0.672669558155405,0.407511713792831,-1.65067539260325,0.0988048750722726,0.163171294308217
"CTD-2554C21.2",356.480396549362,-2.89773478734325,0.167300268681935,-17.320562663604,3.29123875759772e-67,2.00078696994484e-64
"CTD-2555A7.2",175.531969892309,-2.58098041530249,0.412512054684636,-6.25673937523022,3.93109535410124e-10,5.03338601108458e-09
"CTD-2555A7.3",0.994060592343609,-0.792361903017503,1.23688168003672,-0.640612530532412,0.521774456332277,0.614483086834104
"CTD-2555C10.3",1.33278575652058,0.945498752720083,1.1211268421069,0.843346816086602,0.399034506946758,0.498931408551717
"CTD-2555K7.2",16.9475893495458,0.732223722173823,0.47454297144521,1.54300825475057,0.12282877307786,0.194914527882719
"CTD-2555O16.1",9.41603815962899,1.11867216254335,0.627879715864795,1.78166635149627,0.0748036571893507,0.129764855436911
"CTD-2555O16.2",38.2884967486996,0.937441184102489,0.387977487645662,2.41622571915474,0.0156823363503893,0.0351817772725461
"CTD-2555O16.4",91.554961154156,1.12645255827558,0.315801813006993,3.56696039059991,0.000361146043454927,0.0013372732996787
"CTD-2560E9.5",2.17132349632588,3.50868726044481,1.05448632251569,3.3273900149545,0.000876635865448375,0.00292288605477505
"CTD-2561B21.11",1.11465716163575,1.93268155520698,1.18801628524508,1.62681402537195,0.103776601938977,0.16960893609711
"CTD-2561B21.5",0.620079003522594,0.364643505713866,1.42379043110117,0.25610756874651,0.797867777831163,0.849738147513831
"CTD-2561B21.7",1.16087618287519,1.310819125344,1.10291950703663,1.18849935737012,0.234636732849237,0.328529020498501
"CTD-2561F5.1",7.75448080698622,-6.59034183879616,1.70085867563265,-3.8747145387284,0.000106749761664693,0.00045065675350113
"CTD-2561J22.2",135.904633334221,-0.516521041910494,0.554564894200202,-0.931398736761772,0.351647344083279,0.451242030559142
"CTD-2561J22.5",191.162657705715,-0.561314288916699,0.891220440898656,-0.629826542522635,0.52880807775377,0.620909854144542
"CTD-2562J15.4",2.66945020084387,-1.04701606189354,0.742618748548128,-1.40989715643529,0.158570052448707,0.239637534947883
"CTD-2562J15.6",5.92399496028779,0.861532241681623,0.650997901989827,1.3234024857043,0.185701565612214,0.271988284408655
"CTD-2562J17.2",0.969318148550879,0.659176694742927,1.21303757721426,0.543409954584198,0.586847573319265,0.673670178173231
"CTD-2562J17.4",6.54662326434991,2.65767544463974,0.888729866564344,2.9904198616772,0.00278594220485296,0.00802163177682332
"CTD-2568A17.1",5.80322280103376,-2.35724441524604,0.705923138628625,-3.33923664809371,0.000840089641417544,0.00281142493209672
"CTD-2568A17.8",4.37336163087537,-1.61559405076546,0.907919023495758,-1.77944729536005,0.0751664583845215,0.130256853334868
"CTD-2571L23.8",2.7970577169099,0.49585933164428,0.639385452774582,0.775524887988181,0.438029564929075,0.536839144220391
"CTD-2574D22.2",100.255000964684,0.61429439904594,0.277077962011189,2.21704532033887,0.0266199947294744,0.0550307926824146
"CTD-2574D22.4",93.1236911946403,1.29228848308812,0.188793899773001,6.84496948599463,7.6492174204495e-12,1.27855777612343e-10
"CTD-2575K13.6",7.94676307692459,2.11266467203279,0.570076613010286,3.70593113946015,0.000210615521187583,0.000824996839121664
"CTD-2576D5.4",1.61035455447567,0.849876761267016,0.914055280531914,0.929787048298052,0.352481353514496,0.452104787160782
"CTD-2583A14.1",4.16376512945988,-0.589207653048767,0.710381839272596,-0.829423868228519,0.406864600078349,0.506840773190972
"CTD-2583A14.10",1.14373601304199,3.12637308189399,1.30235652945623,2.40055085622317,0.016370415819588,0.0364795846664243
"CTD-2583A14.11",282.794695588471,-1.23597295768071,0.411785011571985,-3.00150059605714,0.00268652513361026,0.00777299418895782
"CTD-2583A14.8",9.00927571253791,-1.07991015941995,0.597468552269304,-1.80747615136938,0.0706880698812303,0.123994554394601
"CTD-2583A14.9",1.57818848057514,3.58087701942624,1.09448408503946,3.27174882519843,0.00106884487751284,0.00348521200498706
"CTD-2583P5.3",1.92693320825276,3.8916133953154,1.27065025779946,3.06269437355246,0.00219353965808882,0.00651031023124557
"CTD-2587H19.3",4.60198879629625,0.485539417202601,0.563729839141018,0.861298060685311,0.389073903523533,0.488909781384601
"CTD-2587H24.1",1.23615716594829,-0.911332252818965,1.17443403331485,-0.775975684429649,0.437763343000462,0.536655598203709
"CTD-2587H24.10",46.2462105163528,0.0154298983163988,0.466615946044241,0.0330676618474068,0.973620630746986,0.98074773960896
"CTD-2587H24.5",0.874654321182812,0.171997392831846,1.22433167817049,0.140482677936473,0.888278637769943,0.917851820810652
"CTD-2587M2.1",15.7290184291774,1.10637615875583,0.422118166428377,2.6210105291537,0.00876695542408683,0.0214769287322965
"CTD-2587M23.1",1.33760990907678,-0.629070009187106,1.70823937756855,-0.368256356484712,0.712682091835433,0.781853354887644
"CTD-2588C8.8",2.88998987571313,-0.871785113001972,0.561381056405273,-1.55292933926971,0.120440016627267,0.191831441873036
"CTD-2589H19.6",86.9310877311986,-0.356228865394148,0.226847479462247,-1.57034526563224,0.116334808703083,0.18639698565135
"CTD-2589M5.5",1.00722801493346,-0.116591553665889,1.17583467661423,-0.099156417126266,0.921014078357188,0.941793896485187
"CTD-2591A6.2",0.854109693572134,1.03746178942702,1.6131805335318,0.643115738048032,0.520149003202241,0.612981867147687
"CTD-2600O9.1",64.7752451585614,-1.47670319356842,1.00990152944566,-1.46222493036424,0.14367958207149,0.221381664722418
"CTD-2609K8.3",4.53908990002398,2.46763432555482,0.717317264557149,3.44008773729748,0.000581525637167721,0.00202942504901512
"CTD-2611O12.6",14.3760759793026,6.77023642547173,0.869031251148704,7.79055576715186,6.67150859977969e-15,1.70376316423963e-13
"CTD-2616J11.10",5.37691088148796,-0.0427833501024664,0.785788405586469,-0.0544464003264789,0.956579511539344,0.968038185258554
"CTD-2616J11.14",1.18504292132469,-0.0450995961240348,0.967765716636499,-0.0466017708095508,0.962830620663655,0.972674234176455
"CTD-2616J11.2",3.02206457931854,-1.05689404322003,0.710368721312397,-1.48781050109784,0.136800875528483,0.212716841819311
"CTD-2616J11.3",1.10903015923819,-2.12566767344938,1.26722558333208,-1.67741852864119,0.0934606686526215,0.155800324694622
"CTD-2616J11.9",3.04046818721546,1.1517904443353,0.823620481026715,1.39844803628425,0.161978566719567,0.24356984126553
"CTD-2619J13.13",1.49832237140581,0.00624448414538405,1.08453835628548,0.00575773471652149,0.99540601774741,0.996724813989637
"CTD-2619J13.14",422.042718093189,0.160771706545638,0.238636963289111,0.673708315466879,0.500496774155299,0.595265897944827
"CTD-2619J13.16",28.6065382108895,0.14331318763617,0.513016486878936,0.279353960938081,0.779973198984117,0.83572665488948
"CTD-2619J13.17",87.6335675726373,0.544283143382946,0.648796384462895,0.83891210927991,0.40151863204837,0.501342517708547
"CTD-2619J13.19",60.693100725371,0.0779052426639413,0.418325065864603,0.18623135217328,0.852263338526168,0.891174961617835
"CTD-2619J13.23",2.53938332089039,0.407296122487546,0.783867294294411,0.519598311413374,0.603343575258131,0.68876141976316
"CTD-2619J13.3",32.394297867106,-0.228073415192998,0.487945154918571,-0.467416087431095,0.640202214952958,0.720598962390309
"CTD-2619J13.8",41.1730146021099,-0.148463799597382,0.522948162057703,-0.283897736657502,0.776488751053429,0.832901090696513
"CTD-2619J13.9",38.9304624441179,1.77963468460393,0.30014084828234,5.92933182800177,3.04169853882917e-09,3.30194324300539e-08
"CTD-2620I22.3",1.97318874457872,-3.49815091801575,1.58237100539638,-2.21070210847265,0.0270564724351597,0.0557928762758503
"CTD-2622I13.3",18.330777677666,1.99976656948443,0.623124736374457,3.20925563173711,0.0013307911608317,0.00421643372099451
"CTD-2623N2.11",15.7472473656229,-1.80450609289363,0.352927358557804,-5.11296743972339,3.17136979023654e-07,2.36302117810218e-06
"CTD-2623N2.3",30.8466181533569,0.624266199941416,0.318998646395913,1.95695563913657,0.0503526841178686,0.0936647680883441
"CTD-2626G11.2",506.074775930155,0.225297145114133,0.569580955987435,0.395548943035769,0.692437808871648,0.76495598653999
"CTD-2630F21.1",133.479524302737,1.02807211822917,0.2059687311523,4.99139899769047,5.99435259638874e-07,4.22977734053532e-06
"CTD-2631K10.1",1.62071304993202,0.294881402006904,0.895156149362723,0.32941895357233,0.741839043655497,0.805329247391001
"CTD-2636A23.2",1.60753719262363,-1.77183914096174,0.963228513858925,-1.83947953727338,0.0658446849337755,0.116839393035786
"CTD-2639E6.4",5.52106460572295,-0.561526070635705,0.683670778029398,-0.821339873929143,0.411452701281444,0.51129554427607
"CTD-2639E6.9",5.47348863661728,3.93339811399024,0.968837731175129,4.05991425335935,4.90907404861991e-05,0.000227242752351609
"CTD-2647L4.4",51.7964134681968,1.84831962561546,0.274124704055884,6.74262333262256,1.55552100872936e-11,2.49275584459071e-10
"CTD-2647L4.5",1.92554894836528,3.22641298582297,1.03419057361418,3.11974704482913,0.00181006406293489,0.00551379427624307
"CTD-2649C14.1",1.98529074123,-0.723667079163627,1.13858985638937,-0.635581877971824,0.525048984247267,0.617377419707786
"CTD-2650P22.1",2.58776639773331,0.497053412378603,0.670586240670073,0.741222205635968,0.458558721595159,0.555884172476462
"CTD-2651B20.1",17.4209416322573,0.659653213083118,0.376226874023776,1.75333889902142,0.0795438522304929,0.136455694974143
"CTD-2651B20.3",5.07734722099211,-1.86457124746166,0.642344484594436,-2.90275902133559,0.00369891136892752,0.0102280586888845
"CTD-2651B20.6",2.6456095924304,-2.06040362621483,0.97842768296305,-2.1058312863503,0.0352190101282,0.0696460221501298
"CTD-2651B20.7",2.78417479127844,-1.88450157875926,1.0019712311314,-1.8807940988798,0.0599999332197745,0.108345481890596
"CTD-2653B5.1",1.82694784245207,-2.22983402429629,1.43286108671909,-1.55621088810645,0.119657953111019,0.190814039735204
"CTD-2653D5.1",4.04748859424793,1.19439385432403,0.770608800128784,1.54993539409935,0.121157023359694,0.192742917352969
"CTD-2653M23.3",3.90592227756879,-1.28638275092582,0.574700736937879,-2.2383523601865,0.0251980861082566,0.0525262228797083
"CTD-2655K5.1",6.10729277289305,-0.0264742302831545,0.562876219753717,-0.0470338403969848,0.962486256627168,0.97236147689025
"CTD-2659N19.10",17.6009388625065,1.87245171469968,0.438579359767761,4.26935666943194,1.96037575337143e-05,9.99999043547587e-05
"CTD-2659N19.2",0.768875280915656,1.94571556280917,1.25388360753372,1.55175133570509,0.120721734144619,0.192192574643901
"CTD-2659N19.4",2.35262225712182,-0.816024409251643,0.700290667032018,-1.16526529292491,0.243911623333751,0.338616126441196
"CTD-2659N19.9",2.37557272551959,1.5639334494157,1.10716075879437,1.41256221103675,0.157784486701398,0.238695449614167
"CTD-2666L21.1",58.4728710999165,-0.386833656481754,0.264062915792061,-1.46492988355233,0.142940048655883,0.220509489745304
"CTD-3006G17.2",13.9648833344532,0.356503188748844,0.732121383944569,0.486945466376154,0.626296977396087,0.708285221656658
"CTD-3010D24.3",18.2825114570309,-1.6129398385253,0.937901350239381,-1.71973293152166,0.0854809988281739,0.14479318258108
"CTD-3012A18.1",0.615964743304276,-3.3023544249007,2.35219622621666,-1.40394512502568,0.160335190881779,0.24173091497002
"CTD-3025N20.3",35.8352220124516,-2.44109438328517,0.359980153841802,-6.78119156634935,1.19188708364202e-11,1.92993227602579e-10
"CTD-3030D20.1",2.88557493384527,1.53349111675731,0.905507841515954,1.69351500500539,0.090357481189122,0.151602364191073
"CTD-3032H12.2",2.45321963924808,-1.79891762369664,0.77040470092724,-2.335029396279,0.0195418851238195,0.0424211516536632
"CTD-3032J10.2",1.14823209580759,2.5294182311736,1.36645746126373,1.85107718526,0.0641584497726622,0.114329929565715
"CTD-3032J10.3",3.67678115184219,0.911221688350512,0.652059735587179,1.39745124352749,0.162277918669284,0.243870363159279
"CTD-3035D6.1",4.39394497798348,-1.70988144248198,0.590005324027829,-2.89807798819342,0.00375457214977822,0.0103471819844681
"CTD-3035D6.2",11.0685206607225,0.751609306430242,0.569314877679526,1.32019965733854,0.186768366359798,0.273201370345002
"CTD-3051D23.1",16.9472798773456,0.553738835071207,0.496017810275007,1.11636885531227,0.264264279230584,0.360372569711566
"CTD-3051D23.4",77.5317901344621,-1.10529561881017,0.589726025599263,-1.87425273912068,0.0608955981595908,0.109601886267284
"CTD-3057O21.1",1.22991069585349,-1.3449559653833,1.12403622347541,-1.19654147908582,0.23148532195887,0.324946315107567
"CTD-3060P21.1",1.66235014306245,3.6471136270909,1.05723448295862,3.44967335617415,0.000561265232306597,0.00196881439846534
"CTD-3064C13.1",0.953968018549319,-1.57592993003556,1.16444508640353,-1.35337419379984,0.175936117416855,0.260572935090564
"CTD-3064H18.2",3.08161218651734,0.866255394568523,0.736602402876111,1.17601489105408,0.23958892557406,0.333658601332322
"CTD-3064H18.4",20.256233586398,-2.93535009703931,0.924674684296239,-3.17446789329306,0.00150111496885512,0.00468234009917063
"CTD-3064M3.4",3.06631777985468,-0.936638976763078,0.831569077533632,-1.12635137845803,0.260016818458414,0.355816506551068
"CTD-3064M3.7",30.1794331523809,1.71105894275278,0.8392632641322,2.03876306265117,0.0414736804459341,0.0797970276586006
"CTD-3065B20.2",2.87549567471477,2.09582930357759,0.841965650604735,2.48920998388982,0.0128027324427957,0.0296063367628713
"CTD-3065B20.3",9.29838733520164,-0.155986066076364,0.535644885911249,-0.29121171540917,0.77088940308325,0.828133812293804
"CTD-3065J16.9",34.376404924638,-0.219694940703992,0.227272791368014,-0.966657466481542,0.333715296471226,0.432999932745052
"CTD-3074O7.11",0.636073832284988,2.26923591656207,1.31434672450916,1.72651239908519,0.08425527061521,0.143028858585791
"CTD-3074O7.2",0.681895878223059,1.78467763049084,1.36521152702378,1.30725356119833,0.191126610258771,0.278309962990849
"CTD-3074O7.5",99.5400289068698,0.310895202045468,0.185402669203203,1.6768647581051,0.0935689309574308,0.155924056092819
"CTD-3074O7.7",0.888072436437213,2.74547814469565,1.2706341519606,2.16071490008304,0.0307173692111715,0.0620605817947548
"CTD-3076O17.1",0.867733293275522,0.860649181718514,1.66514598988606,0.516861096231813,0.605253126862747,0.690462140072201
"CTD-3076O17.2",4.93018539722808,-0.552812761492344,0.719517220056321,-0.768310675662595,0.442302633715649,0.540966945044876
"CTD-3088G3.4",2.06731240440511,1.85655609576374,0.967128466790272,1.91965820417356,0.0549010868743486,0.100599829195615
"CTD-3088G3.6",1.04534924638442,0.816553032972433,1.02801510672802,0.794300616429038,0.427020445270157,0.526206307298932
"CTD-3088G3.8",151.924412850712,0.770555785510373,0.668855725249213,1.152050818169,0.249300191458508,0.344353200985218
"CTD-3092A11.1",32.3373708522578,0.0301436316595595,0.617943366847844,0.0487805732316919,0.961094164056386,0.971325219166056
"CTD-3092A11.2",496.10800095178,-0.188143173623371,0.266789315635583,-0.705212550117123,0.480677972282505,0.576797065607105
"CTD-3093M3.1",8.44183062377501,6.00418694444583,0.883164425091808,6.79849275385121,1.05719329399913e-11,1.72582330842918e-10
"CTD-3094K11.1",3.63744640048716,0.446914170860459,0.739635963428155,0.604235317045762,0.545687203617198,0.636373366777235
"CTD-3096M3.2",2.30921536650425,-0.0561225965500064,0.907735595819706,-0.0618270306997561,0.950700577275465,0.963657783925297
"CTD-3099C6.11",27.8320444942142,-1.3216560520891,0.559758602596906,-2.36111789252993,0.0182199374286892,0.0399578331311948
"CTD-3099C6.7",1.17096439023841,0.128425366723099,1.14114263263871,0.112541029534701,0.910394439494972,0.934077053973121
